row_index,customerID,churn,split
5449,5696-CEIQJ,0,holdout
5450,7503-ZGUZJ,1,development
5451,1696-HXOWK,0,development
5452,3026-ATZYV,0,holdout
5453,4012-YCFAI,0,development
5454,2506-TNFCO,1,development
5455,9970-QBCDA,0,holdout
5456,8718-PTMEZ,1,holdout
5457,9496-IVVRP,0,development
5458,2207-OBZNX,1,holdout
5459,2657-VPXTA,0,development
5460,6551-VLJMV,0,development
5461,1221-GHZEP,0,holdout
5462,9289-LBQVU,0,development
5463,6142-VSJQO,1,holdout
5464,3458-IDMFK,0,development
5465,6933-FHBZC,0,development
5466,0221-NAUXK,0,development
5467,9770-KXGQU,0,development
5468,6437-UKHMV,1,development
5469,6538-POCHL,0,development
5470,6726-NNFWD,0,development
5471,3002-WQZWT,0,development
5472,4277-UDIEF,0,development
5473,1208-NBVFH,0,development
5474,4912-PIGUY,0,development
5475,1114-CENIM,1,development
5476,6060-DRTNL,1,holdout
5477,2725-TTRIQ,0,development
5478,3374-TTZTK,0,development
5479,8990-ZXLSU,0,development
5480,2275-RBYQS,0,development
5481,8473-VUVJN,1,holdout
5482,6289-CPNLD,1,development
5483,5536-SLHPM,1,development
5484,4419-UJMUS,0,development
5485,7794-JASDG,0,development
5486,7609-YBPXG,0,development
5487,5519-TEEUH,0,development
5488,7856-GANIL,0,development
5489,0804-XBFBV,0,holdout
5490,2676-OXPPQ,0,development
5491,3703-TTEPD,0,development
5492,2799-TSLAG,0,development
5493,0196-VULGZ,1,holdout
5494,8837-VVWLQ,1,development
5495,2696-NARTR,1,development
5496,2208-NKVVH,0,development
5497,7614-QVWQL,1,holdout
5498,1976-CFOCS,1,development
5499,4631-OACRM,1,development
5500,7139-JZFVG,0,holdout
5501,4987-GQWPO,0,development
5502,3755-JBMNH,1,holdout
5503,1757-TCATG,0,holdout
5504,6345-ULYRW,1,development
5505,4776-XSKYQ,0,development
5506,8048-DSDFQ,0,development
5507,5753-QQWPW,0,development
5508,6010-DDPPW,0,development
5509,1809-DMJHQ,1,holdout
5510,6693-FRIRW,0,development
5511,6586-MYGKD,0,holdout
5512,3173-NVMPX,0,development
5513,0248-PGHBZ,0,development
5514,0623-GDISB,0,development
5515,2892-GESUL,0,development
5516,6923-EFPNL,1,development
5517,7472-EQOAV,0,development
5518,9574-RKJIF,1,development
5519,2043-WVTQJ,0,holdout
5520,8034-RYTVV,0,development
5521,3863-QSTYI,0,holdout
5522,2619-WFQWU,1,development
5523,5044-LRQAQ,0,development
5524,1716-LSAMB,0,holdout
5525,1333-PBMXB,0,development
5526,6546-OPBBH,0,development
5527,5985-BEHZK,0,development
5528,9127-QRZMH,0,holdout
5529,5919-VCZYM,0,holdout
5530,9644-KVCNC,0,development
5531,2137-DQMEV,0,holdout
5532,8174-LNWMW,0,development
5533,9279-CJEOJ,0,development
5534,7964-VEXDG,0,development
5535,2404-JIBFC,0,development
5536,0778-NELLA,1,development
5537,8029-XYPWT,0,development
5538,4614-NUVZD,1,development
5539,4632-PAOYU,0,holdout
5540,3803-KMQFW,1,development
5541,6804-GDMOI,1,development
5542,2990-OGYTD,0,holdout
5543,6646-JPPHA,0,development
5544,9572-MTILT,1,development
5545,7658-UYUQS,0,development
5546,7880-XSOJX,0,development
5547,9611-CTWIH,1,development
5548,4589-IUAJB,0,development
5549,0329-GTIAJ,1,holdout
5550,8746-BFOAJ,0,development
5551,8457-XIGKN,0,holdout
5552,6072-NUQCB,0,development
5553,6629-CZTTH,1,development
5554,8838-GPHZP,0,holdout
5555,8750-QWZAJ,0,development
5556,5364-EVNIB,1,holdout
5557,6918-UMQCG,0,development
5558,0675-NCDYU,0,development
5559,6339-DKLMK,0,development
5560,1346-PJWTK,0,development
5561,5088-QZLRL,0,development
5562,8023-QHAIO,0,development
5563,4397-FRLTA,0,holdout
5564,3057-VJJQE,0,development
5565,5087-SUURX,1,development
5566,2302-OUZXB,0,development
5567,8133-ANHHJ,0,development
5568,2270-CHBFN,0,development
5569,0013-EXCHZ,1,development
5570,5982-FPVQN,0,development
5571,9107-UKCKY,0,development
5572,4654-ULTTN,0,holdout
5573,5550-VFRLC,1,holdout
5574,5546-BYZSM,0,development
5575,1492-KGETH,0,development
5576,4929-BSTRX,1,development
5577,4163-HFTUK,0,development
5578,8215-NGSPE,0,holdout
5579,2225-ZRGSG,1,development
5580,8859-YSTWS,0,development
5581,5271-YNWVR,1,development
5582,7601-DHFWZ,0,development
5583,2657-ALMWY,1,holdout
5584,6330-JKLPC,1,development
5585,4667-OHGKG,1,development
5586,1998-VHJHK,0,development
5587,1707-HABPF,0,holdout
5588,1660-HSOOQ,1,development
5589,7253-UVNDW,1,development
5590,0487-VVUVK,0,holdout
5591,7228-OMTPN,1,development
5592,5063-IUOKK,0,development
5593,4508-OEBEY,0,development
5594,0027-KWYKW,0,holdout
5595,2308-STERM,0,development
5596,5982-XMDEX,0,development
5597,6284-AHOOQ,1,holdout
5598,6051-PTVNS,0,development
5599,2344-JMOGN,1,development
5600,3799-ISUZQ,1,development
5601,2877-VDUER,0,holdout
5602,9152-AMKAK,0,development
5603,1794-HBQTJ,1,holdout
5604,9432-VOFYX,0,holdout
5605,8049-WJCLQ,0,holdout
5606,6586-PSJOX,0,development
5607,2460-FPSYH,1,development
5608,9705-ZJBCG,0,holdout
5609,4818-DRBQT,1,development
5610,1320-HTRDR,1,holdout
5611,6847-KJLTS,0,development
5612,9670-BPNXF,0,development
5613,3913-FCUUW,0,development
5614,3301-VKTGC,0,holdout
5615,1493-AMTIE,1,development
5616,9555-SAHUZ,0,development
5617,0816-TSPHQ,0,development
5618,9932-WBWIK,0,development
5619,4619-EVPHY,0,development
5620,5286-YHCVC,0,development
5621,6424-ELEYH,1,development
5622,4391-RESHN,1,development
5623,9115-YQHGA,0,development
5624,4462-CYWMH,0,holdout
5625,8963-MQVYN,0,development
5626,2458-EOMRE,0,holdout
5627,9334-GWGOW,0,holdout
5628,6821-BUXUX,1,development
5629,5028-HTLJB,1,development
5630,9801-GDWGV,1,holdout
5631,6542-LWGXJ,0,development
5632,5567-GZKQY,0,development
5633,1222-LRYKO,0,development
5634,2320-JRSDE,1,development
5635,2087-QAREY,0,development
5636,0601-WZHJF,1,development
5637,4423-JWZJN,0,holdout
5638,5143-WMWOG,1,development
5639,6490-FGZAT,0,development
5640,5393-RXQSZ,1,development
5641,7452-FOLON,0,development
5642,2320-TZRRH,0,development
5643,0231-LXVAP,1,holdout
5644,9444-JTXHZ,1,development
5645,4942-VZZOM,0,development
5646,5510-BOIUJ,1,development
5647,7502-BNYGS,0,development
5648,4291-HYEBC,0,development
5649,6147-CBCRA,0,development
5650,6047-SUHPR,0,development
5651,4471-KXAUH,1,development
5652,9752-ZNQUT,0,development
5653,7638-QVMVY,1,development
5654,1576-PFZIW,0,holdout
5655,5666-MBJPT,0,holdout
5656,7312-XSBAT,0,development
5657,3096-GKWEB,0,development
5658,2371-JQHZZ,0,holdout
5659,0674-GCDXG,0,development
5660,1121-QSIVB,0,development
5661,4396-KLSEH,0,development
5662,3244-DCJWY,1,development
5663,2824-MYYBN,0,development
5664,0875-CABNR,1,development
5665,6345-HOVES,0,development
5666,8318-LCNBW,0,development
5667,6469-QJKZW,0,holdout
5668,0147-ESWWR,0,holdout
5669,1217-VASWC,0,development
5670,7812-FZHPE,1,holdout
5671,6370-ZVHDV,0,development
5672,5915-DGNVC,0,development
5673,6260-XLACS,0,holdout
5674,3566-CAAYU,0,development
5675,4983-CCWMC,0,holdout
5676,9103-CXVOK,0,development
5677,2896-TBNBE,0,holdout
5678,4797-AXPXK,1,development
5679,5229-PRWKT,1,development
5680,6982-UQZLY,1,development
5681,2522-WLNSF,0,development
5682,3841-CONLJ,0,holdout
5683,5057-LCOUI,1,development
5684,0193-ESZXP,1,development
5685,4475-NVTLU,0,development
5686,4369-HTUIF,1,holdout
5687,9386-LDCZR,0,development
5688,9585-KKMFD,0,holdout
5689,5399-ZIMKF,0,development
5690,0336-KXKFK,0,holdout
5691,5619-XZZKR,0,holdout
5692,3948-FVVRP,0,holdout
5693,5327-XOKKY,0,development
5694,0983-TATYJ,0,development
5695,1813-JYWTO,0,development
5696,0156-FVPTA,1,development
5697,1984-FCOWB,1,holdout
5698,0654-HMSHN,1,development
5699,6719-OXYBR,0,development
5700,3312-ZWLGF,0,holdout
5701,6476-YHMGA,0,development
5702,5287-QWLKY,1,holdout
5703,0795-XCCTE,0,development
5704,0168-XZKBB,0,development
5705,3785-NRHYR,0,holdout
5706,5196-SGOAK,1,development
5707,4537-DKTAL,0,development
5708,7072-MBHEV,0,holdout
5709,5602-BVFMK,0,development
5710,6297-NOOPG,0,development
5711,1891-UAWWU,1,development
5712,8204-TIFGJ,0,holdout
5713,8050-DVOJX,0,development
5714,6108-OQZDQ,1,development
5715,0363-QJVFX,1,holdout
5716,8903-XEBGX,0,development
5717,8169-SAEJD,0,development
5718,9840-DVNDC,1,development
5719,1089-XZWHH,0,development
5720,2325-WINES,0,development
5721,6064-ZATLR,0,holdout
5722,3096-JRDSO,1,development
5723,7824-PANSQ,0,development
5724,8042-JVNFH,1,development
5725,9648-BCHKM,0,holdout
5726,2888-ADFAO,0,development
5727,8707-HOEDG,0,development
5728,3374-LXDEV,1,development
5729,4072-IPYLT,0,development
5730,7167-PCEYD,0,development
5731,4936-YPJNK,0,development
5732,1580-BMCMR,0,holdout
5733,4817-KEQSP,0,development
5734,6408-WHTEF,0,development
5735,9251-AWQGT,0,holdout
5736,8749-CLJXC,0,holdout
5737,7989-VCQOH,0,development
5738,5049-GLYVG,1,development
5739,4199-QHJNM,0,development
5740,8882-TLVRW,0,development
5741,5883-GTGVD,1,development
5742,5135-GRQJV,0,development
5743,2384-OVPSA,0,development
5744,1371-WEPDS,0,holdout
5745,3580-GICBM,0,development
5746,4817-QRJSX,1,holdout
5747,9730-DRTMJ,0,development
5748,4686-UXDML,0,development
5749,3349-ANQNH,0,development
5750,2398-YPMUR,1,development
5751,0932-YIXYU,0,development
5752,7480-SPLEF,0,development
5753,7636-XUHWW,0,development
5754,1431-CYWMH,0,development
5755,5937-EORGB,0,development
5756,6349-JDHQP,0,holdout
5757,5539-HIVAK,0,development
5758,5847-MXBEO,0,holdout
5759,9985-MWVIX,1,development
5760,4583-PARNH,0,development
5761,1116-FRYVH,0,development
5762,1421-HCERK,0,development
5763,9633-XQABV,0,development
5764,0716-BQNDX,0,development
5765,1265-XTECC,1,development
5766,1183-CANVH,0,holdout
5767,1972-XMUWV,0,holdout
5768,8679-LZBMD,0,development
5769,3407-JMJQQ,0,development
5770,6252-DFGTK,0,development
5771,1539-LNKHM,0,development
5772,8645-KOMJQ,0,development
5773,0289-IVARM,0,holdout
5774,9761-XUJWD,0,development
5775,4057-FKCZK,0,development
5776,4291-TPNFG,0,development
5777,6087-YPWHO,0,holdout
5778,3090-QFUVD,0,development
5779,2237-ZFSMY,1,development
5780,1722-LDZJS,0,development
5781,1818-ESQMW,0,development
5782,4871-JTKJF,1,development
5783,1415-YFWLT,1,development
5784,7401-RUBNK,0,development
5785,0506-YLVKJ,0,holdout
5786,8661-BOYNW,0,development
5787,6711-VTNRE,1,development
5788,4815-GBTCD,0,development
5789,2805-AUFQN,0,development
5790,0980-PVMRC,0,development
5791,7233-DRTRF,0,development
5792,3500-RMZLT,1,development
5793,3873-NFTGI,0,holdout
5794,1162-ECVII,0,development
5795,7048-GXDAY,0,development
5796,8571-ZCMCX,0,development
5797,1169-WCVAK,0,development
5798,4548-SDBKE,1,development
5799,8066-POXGX,1,development
5800,7129-CAKJW,0,development
5801,8695-ARGXZ,0,development
5802,3570-YUEKJ,0,development
5803,4143-OOBWZ,1,development
5804,1555-HAPSU,0,development
5805,1697-NVVGY,0,development
5806,7854-EKTJL,1,holdout
5807,8464-EETCQ,0,development
5808,2419-FSORS,0,development
5809,8132-YPVBX,0,development
5810,9102-IAYHT,1,holdout
5811,6754-LZUKA,0,development
5812,3422-LYEPQ,1,development
5813,8099-MZPUJ,0,development
5814,0787-LHDYT,0,development
5815,2642-DTVCO,1,development
5816,0374-IOEGQ,0,development
5817,4361-JEIVL,1,development
5818,3197-NNYNB,0,development
5819,3396-DKDEL,0,development
5820,1752-OZXFY,0,development
5821,9066-QRSDU,0,development
5822,9112-WSNPU,0,holdout
5823,9867-NNXLC,0,holdout
5824,5321-NTRKC,0,holdout
5825,1363-TXLSL,1,development
5826,9507-EXLTT,1,development
5827,3161-GETRM,0,development
5828,0402-OAMEN,0,holdout
5829,6933-VLYFX,0,development
5830,6754-WKSHP,0,development
5831,9846-GKXAS,1,development
5832,6017-PPLPX,1,development
5833,4976-LNFVV,0,holdout
5834,5055-MGMGF,0,development
5835,4641-FROLU,0,holdout
5836,2862-JVEOY,0,holdout
5837,2969-QWUBZ,0,development
5838,9822-BIIGN,0,development
5839,2077-MPJQO,0,development
5840,1534-OULXE,0,development
5841,7136-RVDTZ,1,development
5842,2971-SGAFL,0,development
5843,1480-IVEVR,0,development
5844,2905-KFQUV,0,development
5845,4581-SSPWD,1,holdout
5846,3370-HXOPH,0,development
5847,9391-YZEJW,0,development
5848,9958-MEKUC,0,development
5849,0281-CNTZX,0,development
5850,6927-WTFIV,1,development
5851,4118-CEVPF,0,holdout
5852,3398-ZOUAA,1,development
5853,9114-VEPUF,0,holdout
5854,7876-BEUTG,0,development
5855,2338-BQEZT,0,development
5856,9873-MNDKV,0,development
5857,0378-NHQXU,1,development
5858,8241-JUIQO,0,development
5859,2194-IIQOF,0,holdout
5860,4512-ZUIYL,1,development
5861,9631-RXVJM,0,development
5862,9584-EXCDZ,0,development
5863,7969-AULMZ,1,holdout
5864,5093-FEGLU,0,holdout
5865,2621-UDNLU,0,development
5866,7526-IVLYU,0,development
5867,2428-HYUNX,0,development
5868,9214-EKVXR,0,development
5869,3410-MHHUM,0,development
5870,0568-ONFPC,1,development
5871,0733-VUNUW,1,development
5872,4550-EVXNY,1,development
5873,2122-YWVYA,0,holdout
5874,2968-SSGAA,1,holdout
5875,2296-DKZFP,0,development
5876,4844-JJWUY,1,development
5877,6777-TGHTM,1,development
5878,8909-BOLNL,0,development
5879,6603-YRDCJ,0,holdout
5880,3538-WZPHD,1,holdout
5881,3229-USWAR,0,development
5882,2138-VFAPZ,0,holdout
5883,6131-JLWZM,0,development
5884,4785-QRJHC,1,holdout
5885,0269-XFESX,0,development
5886,1709-EJDOX,0,development
5887,4316-XCSLJ,0,development
5888,8610-WFCJF,1,development
5889,9693-XMUOB,0,development
5890,0383-CLDDA,0,holdout
5891,4905-JEFDW,1,development
5892,2709-UQGNP,0,development
5893,3549-ZTMNH,0,development
5894,7881-INRLC,1,development
5895,8033-ATFAS,0,development
5896,1635-NZATJ,0,development
5897,0562-HKHML,0,development
5898,8277-RVRSV,0,development
5899,9943-VSZUV,0,development
5900,0117-LFRMW,1,holdout
5901,6172-FECYY,1,development
5902,7054-ENNGU,0,development
5903,1455-HFBXA,0,holdout
5904,9402-CXWPL,0,development
5905,1628-BIZYP,0,development
5906,1965-AKTSX,1,development
5907,0082-LDZUE,0,development
5908,4786-UKSNZ,1,development
5909,5343-SGUBI,0,development
5910,0856-NAOES,0,development
5911,1976-AZZPJ,0,development
5912,7248-VZQLC,1,development
5913,6156-UZDLF,0,development
5914,3099-OONVS,0,development
5915,9500-WBGRP,0,development
5916,5183-KLYEM,0,development
5917,5144-PQCDZ,0,development
5918,8514-VZHEB,0,development
5919,6625-IUTTT,0,development
5920,9355-NPPFS,0,development
5921,0068-FIGTF,0,development
5922,5965-GGPRW,0,development
5923,8035-PWSEV,0,holdout
5924,2236-HILPA,0,development
5925,1840-BIUOG,0,development
5926,1356-MKYSK,0,development
5927,6080-LNESI,0,development
5928,1830-IPXVJ,0,holdout
5929,5828-DWPIL,0,development
5930,8398-TBIYD,0,development
5931,0011-IGKFF,1,development
5932,4192-GORJT,1,development
5933,6496-SLWHQ,1,development
5934,9912-GVSEQ,1,development
5935,2931-FSOHN,0,development
5936,9418-RUKPH,0,development
5937,5383-MMTWC,1,development
5938,9971-ZWPBF,0,development
5939,4712-AUQZO,0,holdout
5940,9711-FJTBX,0,development
5941,2908-ZTPNF,0,development
5942,7240-ETPTR,1,development
5943,2202-CUYXZ,1,development
5944,5995-OIGLP,1,development
5945,8421-WZOOW,0,development
5946,6261-RCVNS,1,development
5947,7951-QKZPL,1,development
5948,1414-YADCW,0,development
5949,8756-RDDLT,0,development
5950,2862-PFNIK,0,development
5951,5816-QVHRX,0,development
5952,4430-YHXGG,0,development
5953,6888-SBYAI,0,development
5954,7395-XWZOY,0,development
5955,7169-YWAMK,0,development
5956,3640-PHQXK,1,development
5957,6877-LGWXO,1,development
5958,6859-RKMZJ,0,development
5959,2729-VNVAP,0,development
5960,2957-JIRMN,0,development
5961,2049-BAFNW,0,development
5962,3842-QTGDL,0,development
5963,7163-OCEQI,0,development
5964,9782-LGXMC,0,development
5965,5975-BAICR,0,development
5966,8019-ENHXU,1,development
5967,5167-GBFRE,1,development
5968,9033-EOXWV,1,development
5969,4673-KKSLS,0,development
5970,4853-OITSN,0,development
5971,9800-OUIGR,0,development
5972,1324-NLTJE,1,development
5973,2324-EFHVG,0,development
5974,7094-MSZAO,0,development
5975,1522-VVDMG,1,development
5976,6907-CQGPN,0,holdout
5977,0780-XNZFN,0,development
5978,0239-OXEXL,0,development
5979,2675-IJRGJ,0,development
5980,7049-GKVZY,0,holdout
5981,8577-QSOCG,0,development
5982,3721-CNZHX,0,development
5983,0212-ISBBF,0,development
5984,9185-TQCVP,1,development
5985,3585-YNADK,0,holdout
5986,5271-DBYSJ,0,development
5987,1099-GODLO,0,development
5988,6828-HMKWP,0,development
5989,5567-WSELE,1,development
5990,1472-TNCWL,0,holdout
5991,8063-RJYNF,1,holdout
5992,0687-ZVTHB,1,development
5993,2080-GKCWQ,0,development
5994,9661-ACXBS,1,holdout
5995,2193-SFWQW,0,development
5996,5656-JAMLX,0,development
5997,3462-BJQQA,0,development
5998,0442-TDYUO,0,development
5999,6733-LRIZX,0,development
6000,9503-XJUME,0,development
6001,4367-NHWMM,0,development
6002,3727-RJMEO,1,development
6003,3779-OSWCF,0,development
6004,6736-DHUQI,0,development
6005,3915-ODIYG,0,development
6006,1360-RCYRT,0,development
6007,2724-FJDYW,0,development
6008,4451-RWASJ,0,development
6009,6646-VRFOL,1,holdout
6010,3460-TJBWI,0,development
6011,5917-HBSDW,0,development
6012,5685-IIXLY,1,development
6013,5671-UUNXD,0,development
6014,0956-ACVZC,0,development
6015,2325-NBPZG,0,development
6016,4250-ZBWLV,1,development
6017,4482-FTFFX,0,development
6018,8859-DZTGQ,0,holdout
6019,0440-MOGPM,0,development
6020,0020-JDNXP,0,development
6021,3752-CQSJI,0,development
6022,5025-GOOKI,0,development
6023,4698-KVLLG,0,development
6024,5095-AESKG,1,holdout
6025,2887-JPYLU,0,development
6026,4770-QAZXN,0,development
6027,4896-CPRPF,0,holdout
6028,1871-MOWRM,1,development
6029,9714-EDSUC,0,holdout
6030,2027-OAQQC,1,development
6031,0282-NVSJS,0,development
6032,9090-SGQXL,1,development
6033,6595-YGXIT,1,development
6034,7353-YOWFP,0,development
6035,9835-ZIITK,1,development
6036,8008-ESFLK,0,development
6037,7537-CBQUZ,0,development
6038,1555-DJEQW,1,development
6039,5649-TJHOV,1,development
6040,0519-XUZJU,1,development
6041,3363-EWLGO,0,development
6042,4750-UKWJK,0,holdout
6043,6338-AVWCY,1,development
6044,1689-YQBYY,0,holdout
6045,4487-ZYJZK,0,development
6046,2959-FENLU,0,holdout
6047,0708-LGSMF,0,development
6048,9253-QXKBE,1,development
6049,7634-HLQJR,0,development
6050,0487-RPVUM,0,development
6051,4079-ULGFR,0,development
6052,2516-XSJKX,0,development
6053,0057-QBUQH,0,development
6054,9445-SZLCH,1,development
6055,6599-SFQVE,0,development
6056,8331-ZXFOE,0,development
6057,4003-FUSHP,0,development
6058,0356-ERHVT,0,development
6059,7325-ENZFI,0,development
6060,4884-ZTHVF,0,development
6061,3920-HIHMQ,0,development
6062,3055-OYMSE,0,development
6063,0613-WUXUM,0,development
6064,7568-PODML,1,development
6065,4458-KVRBJ,0,holdout
6066,5349-IECLD,1,development
6067,1397-XKKWR,0,development
6068,3945-GFWQL,1,development
6069,8097-OMULG,0,development
6070,6013-BHCAW,0,development
6071,0401-WDBXM,0,development
6072,3387-PLKUI,0,development
6073,6096-EGVTU,0,holdout
6074,3797-VTIDR,1,holdout
6075,5081-NWSUP,0,development
6076,2580-ATZSQ,0,holdout
6077,8085-MSNLK,0,holdout
6078,9691-HKOVS,0,development
6079,9881-VCZEP,0,development
6080,9526-BIHHD,1,holdout
6081,8757-TFHHJ,0,holdout
6082,4523-WXCEF,1,development
6083,1468-DEFNC,0,holdout
6084,5119-KEPFY,0,development
6085,8364-TRMMK,1,development
6086,0916-KNFAJ,0,development
6087,8319-QBEHW,0,development
6088,3063-QFSZL,1,development
6089,8775-LHDJH,1,development
6090,9625-QNLUX,0,development
6091,3097-NQYSN,1,development
6092,4024-CSNBY,0,development
6093,7110-BDTWG,0,holdout
6094,7493-GVFIO,0,development
6095,0690-SRQID,0,development
6096,9605-WGJVW,0,holdout
6097,9114-DPSIA,0,development
6098,4700-UBQMV,0,development
6099,7711-GQBZC,0,holdout
6100,3565-UNOCC,1,development
6101,4627-MIHJH,0,holdout
6102,9795-NREXC,0,development
6103,8573-CGOCC,0,development
6104,7356-AYNJP,0,development
6105,9249-FXSCK,1,development
6106,5493-SDRDQ,1,development
6107,6286-SUUWT,0,development
6108,4819-HJPIW,0,development
6109,8654-DHAOW,0,development
6110,5438-QMDDL,0,holdout
6111,9812-GHVRI,0,development
6112,5553-AOINX,0,development
6113,1228-ZLNBX,0,development
6114,4226-KKDON,0,development
6115,3831-YCPUO,0,holdout
6116,7445-WMRBW,0,development
6117,3308-DGHKL,0,development
6118,9924-JPRMC,0,holdout
6119,0080-EMYVY,0,development
6120,6218-KNUBD,0,development
6121,7337-CINUD,0,development
6122,7609-NRNCA,0,development
6123,0623-EJQEG,0,development
6124,7153-CHRBV,0,development
6125,0871-URUWO,1,development
6126,9190-MFJLN,1,development
6127,6198-PNNSZ,0,development
6128,3317-VLGQT,0,holdout
6129,4132-POCZS,0,development
6130,5614-DNZCE,0,holdout
6131,1095-JUDTC,1,holdout
6132,3896-RCYYE,0,holdout
6133,9638-JIQYA,0,development
6134,3258-SANFR,0,holdout
6135,3726-TBHQT,0,development
6136,3190-ITQXP,0,development
6137,0870-VEMYL,1,development
6138,4833-QTJNO,0,holdout
6139,3039-MJSLN,0,development
6140,0178-CIIKR,0,development
6141,5385-SUIRI,1,development
6142,3982-XWFZQ,1,development
6143,5774-QPLTF,0,development
6144,2322-VCZHZ,0,holdout
6145,5010-IPEAQ,0,development
6146,4009-ALQFH,1,development
6147,6383-ZTSIW,0,development
6148,8990-YOZLV,0,development
6149,3069-SSVSN,0,development
6150,5222-IMUKT,0,holdout
6151,3627-FCRDW,1,development
6152,7562-GSUHK,1,holdout
6153,6685-XSHHU,0,development
6154,8901-UPRHR,0,development
6155,4903-UYAVB,1,development
6156,0118-JPNOY,0,development
6157,6776-TLWOI,1,development
6158,3845-FXCYS,0,development
6159,5857-XRECV,0,holdout
6160,0725-CXOTM,0,holdout
6161,4343-EJVQB,0,development
6162,9000-PLFUZ,0,development
6163,3427-GGZZI,0,holdout
6164,7779-ORAEL,0,development
6165,0644-OQMDK,0,holdout
6166,4077-CROMM,1,holdout
6167,3154-CFSZG,0,development
6168,2868-MZAGQ,1,development
6169,4847-QNOKA,1,development
6170,2220-IAHLS,0,development
6171,1658-XUHBX,0,holdout
6172,6379-RXJRQ,1,development
6173,2378-HTWFW,0,development
6174,8650-RHRKE,1,development
6175,4377-VDHYI,0,development
6176,0475-RIJEP,1,development
6177,1260-TTRXI,1,development
6178,3719-TDVQB,0,development
6179,6328-ZPBGN,1,development
6180,0201-MIBOL,0,development
6181,4937-QPZPO,0,development
6182,2925-VDZHY,0,development
6183,6981-TDRFT,0,development
6184,3413-CSSTH,0,development
6185,8033-VCZGH,0,development
6186,4789-KWMXN,1,development
6187,0224-NIJLP,0,development
6188,7542-CYDDM,0,holdout
6189,4718-WXBGI,0,holdout
6190,2867-UIMSS,1,development
6191,8495-PRWFH,0,holdout
6192,0439-IFYUN,0,development
6193,5716-LIBJC,0,development
6194,2868-LLSKM,0,development
6195,8111-RKSPX,1,development
6196,2988-QRAJY,0,development
6197,1585-MQSSU,1,holdout
6198,0071-NDAFP,0,development
6199,2856-NNASM,1,development
6200,7328-ZJAJO,0,development
6201,6458-CYIDZ,0,development
6202,8559-CIZFV,1,development
6203,1090-PYKCI,0,development
6204,3058-WQDRE,0,development
6205,7547-EKNFS,1,development
6206,2279-AXJJK,0,development
6207,6769-DYBQN,1,development
6208,0909-SELIE,0,development
6209,3417-TSCIC,0,development
6210,1042-HFUCW,0,holdout
6211,4439-JMPMT,1,development
6212,6537-OTKMY,0,holdout
6213,8999-EXMNO,0,development
6214,6725-TPKJO,0,holdout
6215,2446-BEGGB,1,development
6216,7162-WPHPM,0,development
6217,1599-MMYRQ,0,development
6218,8821-KVZKQ,0,development
6219,1496-GGSUK,1,development
6220,6434-TTGJP,0,development
6221,0042-JVWOJ,0,development
6222,0130-SXOUN,0,development
6223,2575-GFSOE,1,development
6224,2330-PQGDQ,0,development
6225,1452-UZOSF,0,development
6226,2097-YVPKN,0,development
6227,2842-JTCCU,1,holdout
6228,8597-CTXVJ,0,development
6229,6631-HMANX,0,development
6230,9962-BFPDU,0,development
6231,3296-SILRA,1,development
6232,9681-OXGVC,1,holdout
6233,6394-HHHZM,0,development
6234,5995-LFTLE,0,holdout
6235,5180-UCIIQ,1,holdout
6236,1932-UEDCX,0,development
6237,7153-OANIO,1,development
6238,5188-HGMLP,0,development
6239,0665-XHDJU,0,development
6240,6521-YYTYI,1,holdout
6241,8878-HMWBV,1,development
6242,8265-HKSOW,0,holdout
6243,3544-FBCAS,0,holdout
6244,5331-RGMTT,0,holdout
6245,4759-PXTAN,0,development
6246,7054-DMVAS,0,development
6247,3428-MMGUB,0,development
6248,6549-BTYPG,0,development
6249,7823-JSOAG,0,holdout
6250,3705-RHRFR,0,development
6251,9374-YOLBJ,0,development
6252,9074-KGVOX,0,development
6253,6128-DAFVY,0,holdout
6254,9933-QRGTX,0,holdout
6255,4476-OSWTN,0,development
6256,3751-KTZEL,1,holdout
6257,1977-STDKI,1,development
6258,5066-GFJMM,0,development
6259,2661-GKBTK,0,development
6260,0458-HEUZG,0,holdout
6261,7268-WNTCP,0,development
6262,0824-VWDPO,0,development
6263,8409-WQJUX,0,development
6264,2578-JQPHZ,0,holdout
6265,3278-FSIXX,0,development
6266,5813-UECBU,1,development
6267,0328-GRPMV,1,holdout
6268,9746-UGFAC,0,development
6269,2946-KIQSP,0,development
6270,0625-AFOHS,0,development
6271,6726-WEXXK,0,development
6272,4636-OLWOE,0,development
6273,4342-HENTK,1,development
6274,4685-ERGHK,0,development
6275,0885-HMGPY,0,development
6276,5003-OKNNK,0,development
6277,4195-SMMNX,1,holdout
6278,7208-PSIHR,0,development
6279,4012-ZTHBR,0,development
6280,0489-WMEMG,0,development
6281,7435-ZNUYY,0,development
6282,1354-YZFNB,0,development
6283,6956-SMUCM,1,development
6284,2985-FMWYF,0,development
6285,2812-ENYMO,0,development
6286,2717-HVIZY,0,development
6287,3223-WZWJM,1,development
6288,3422-GALYP,0,development
6289,9053-JZFKV,1,development
6290,2530-ENDWQ,1,development
6291,2890-WFBHU,0,development
6292,0327-WFZSY,0,holdout
6293,7977-HXJKU,0,development
6294,6615-ZGEDR,1,development
6295,7033-CLAMM,0,development
6296,4023-RTIQM,0,holdout
6297,0864-FVJNJ,0,development
